,Solar,Wind Offshore,Wind Onshore
2023-03-20 13:15:00+01:00,1171.0,1184.0,2168.0
2023-03-20 13:30:00+01:00,1126.0,1198.0,2173.0
2023-03-20 13:45:00+01:00,1082.0,1213.0,2179.0
2023-03-20 14:00:00+01:00,1036.0,1227.0,2182.0
2023-03-20 14:15:00+01:00,1009.0,1237.0,2187.0
2023-03-20 14:30:00+01:00,983.0,1241.0,2193.0
2023-03-20 14:45:00+01:00,955.0,1246.0,2200.0
2023-03-20 15:00:00+01:00,928.0,1251.0,2204.0
2023-03-20 15:15:00+01:00,882.0,1259.0,2213.0
2023-03-20 15:30:00+01:00,837.0,1270.0,2225.0
2023-03-20 15:45:00+01:00,794.0,1282.0,2235.0
2023-03-20 16:00:00+01:00,751.0,1294.0,2246.0
2023-03-20 16:15:00+01:00,676.0,1305.0,2257.0
2023-03-20 16:30:00+01:00,603.0,1317.0,2260.0
2023-03-20 16:45:00+01:00,529.0,1328.0,2262.0
2023-03-20 17:00:00+01:00,454.0,1340.0,2266.0
2023-03-20 17:15:00+01:00,404.0,1345.0,2266.0
2023-03-20 17:30:00+01:00,351.0,1344.0,2263.0
2023-03-20 17:45:00+01:00,301.0,1343.0,2261.0
2023-03-20 18:00:00+01:00,250.0,1342.0,2260.0
2023-03-20 18:15:00+01:00,195.0,1339.0,2259.0
2023-03-20 18:30:00+01:00,139.0,1335.0,2263.0
2023-03-20 18:45:00+01:00,84.0,1330.0,2265.0
2023-03-20 19:00:00+01:00,29.0,1325.0,2267.0
2023-03-20 19:15:00+01:00,22.0,1322.0,2272.0
2023-03-20 19:30:00+01:00,14.0,1322.0,2279.0
2023-03-20 19:45:00+01:00,7.0,1321.0,2288.0
2023-03-20 20:00:00+01:00,0.0,1320.0,2294.0
2023-03-20 20:15:00+01:00,0.0,1319.0,2301.0
2023-03-20 20:30:00+01:00,0.0,1318.0,2306.0
2023-03-20 20:45:00+01:00,0.0,1317.0,2312.0
2023-03-20 21:00:00+01:00,0.0,1316.0,2317.0
2023-03-20 21:15:00+01:00,0.0,1316.0,2318.0
2023-03-20 21:30:00+01:00,0.0,1317.0,2316.0
2023-03-20 21:45:00+01:00,0.0,1318.0,2315.0
2023-03-20 22:00:00+01:00,0.0,1318.0,2312.0
2023-03-20 22:15:00+01:00,0.0,1317.0,2296.0
2023-03-20 22:30:00+01:00,0.0,1313.0,2265.0
2023-03-20 22:45:00+01:00,0.0,1309.0,2236.0
2023-03-20 23:00:00+01:00,0.0,1305.0,2205.0
2023-03-20 23:15:00+01:00,0.0,1300.0,2172.0
2023-03-20 23:30:00+01:00,0.0,1293.0,2144.0
2023-03-20 23:45:00+01:00,0.0,1286.0,2111.0
2023-03-21 00:00:00+01:00,0.0,1076.0,1982.0
2023-03-21 00:15:00+01:00,0.0,1078.0,1974.0
2023-03-21 00:30:00+01:00,0.0,1082.0,1958.0
2023-03-21 00:45:00+01:00,0.0,1086.0,1943.0
2023-03-21 01:00:00+01:00,0.0,1090.0,1928.0
2023-03-21 01:15:00+01:00,0.0,1089.0,1916.0
2023-03-21 01:30:00+01:00,0.0,1083.0,1910.0
2023-03-21 01:45:00+01:00,0.0,1077.0,1901.0
2023-03-21 02:00:00+01:00,0.0,1072.0,1893.0
2023-03-21 02:15:00+01:00,0.0,1064.0,1886.0
2023-03-21 02:30:00+01:00,0.0,1055.0,1878.0
2023-03-21 02:45:00+01:00,0.0,1046.0,1865.0
2023-03-21 03:00:00+01:00,0.0,1037.0,1856.0
2023-03-21 03:15:00+01:00,0.0,1029.0,1843.0
2023-03-21 03:30:00+01:00,0.0,1020.0,1830.0
2023-03-21 03:45:00+01:00,0.0,1012.0,1816.0
2023-03-21 04:00:00+01:00,0.0,1003.0,1803.0
2023-03-21 04:15:00+01:00,0.0,1000.0,1804.0
2023-03-21 04:30:00+01:00,0.0,1001.0,1817.0
2023-03-21 04:45:00+01:00,0.0,1003.0,1830.0
2023-03-21 05:00:00+01:00,0.0,1004.0,1843.0
2023-03-21 05:15:00+01:00,0.0,1005.0,1856.0
2023-03-21 05:30:00+01:00,0.0,1006.0,1872.0
2023-03-21 05:45:00+01:00,0.0,1006.0,1883.0
2023-03-21 06:00:00+01:00,0.0,1007.0,1899.0
2023-03-21 06:15:00+01:00,0.0,1006.0,1909.0
2023-03-21 06:30:00+01:00,0.0,1005.0,1923.0
2023-03-21 06:45:00+01:00,1.0,1004.0,1934.0
2023-03-21 07:00:00+01:00,1.0,1002.0,1947.0
2023-03-21 07:15:00+01:00,50.0,1009.0,1957.0
2023-03-21 07:30:00+01:00,94.0,1024.0,1973.0
2023-03-21 07:45:00+01:00,140.0,1039.0,1985.0
2023-03-21 08:00:00+01:00,185.0,1054.0,1998.0
2023-03-21 08:15:00+01:00,245.0,1070.0,2016.0
2023-03-21 08:30:00+01:00,305.0,1088.0,2039.0
2023-03-21 08:45:00+01:00,365.0,1106.0,2056.0
2023-03-21 09:00:00+01:00,426.0,1124.0,2078.0
2023-03-21 09:15:00+01:00,485.0,1138.0,2102.0
2023-03-21 09:30:00+01:00,548.0,1148.0,2126.0
2023-03-21 09:45:00+01:00,607.0,1158.0,2152.0
2023-03-21 10:00:00+01:00,669.0,1168.0,2176.0
2023-03-21 10:15:00+01:00,932.0,1188.0,2220.0
2023-03-21 10:30:00+01:00,1194.0,1216.0,2290.0
2023-03-21 10:45:00+01:00,1458.0,1244.0,2357.0
2023-03-21 11:00:00+01:00,1720.0,1272.0,2425.0
2023-03-21 11:15:00+01:00,1794.0,1299.0,2497.0
2023-03-21 11:30:00+01:00,1867.0,1325.0,2572.0
2023-03-21 11:45:00+01:00,1941.0,1350.0,2646.0
2023-03-21 12:00:00+01:00,2017.0,1376.0,2722.0
2023-03-21 12:15:00+01:00,2053.0,1397.0,2800.0
2023-03-21 12:30:00+01:00,2088.0,1413.0,2873.0
2023-03-21 12:45:00+01:00,2122.0,1429.0,2949.0
2023-03-21 13:00:00+01:00,2156.0,1445.0,3026.0
2023-03-21 13:15:00+01:00,2230.0,1452.0,3049.0
2023-03-21 13:30:00+01:00,2307.0,1449.0,3021.0
2023-03-21 13:45:00+01:00,2383.0,1446.0,2991.0
2023-03-21 14:00:00+01:00,2456.0,1443.0,2963.0
2023-03-21 14:15:00+01:00,2393.0,1441.0,2932.0
2023-03-21 14:30:00+01:00,2330.0,1442.0,2901.0
2023-03-21 14:45:00+01:00,2267.0,1443.0,2869.0
2023-03-21 15:00:00+01:00,2204.0,1443.0,2837.0
2023-03-21 15:15:00+01:00,2100.0,1443.0,2808.0
2023-03-21 15:30:00+01:00,1992.0,1442.0,2783.0
2023-03-21 15:45:00+01:00,1888.0,1442.0,2757.0
2023-03-21 16:00:00+01:00,1783.0,1441.0,2729.0
2023-03-21 16:15:00+01:00,1659.0,1447.0,2739.0
2023-03-21 16:30:00+01:00,1535.0,1460.0,2784.0
2023-03-21 16:45:00+01:00,1410.0,1473.0,2828.0
2023-03-21 17:00:00+01:00,1287.0,1487.0,2872.0
2023-03-21 17:15:00+01:00,1147.0,1499.0,2910.0
2023-03-21 17:30:00+01:00,1008.0,1510.0,2944.0
2023-03-21 17:45:00+01:00,867.0,1520.0,2975.0
2023-03-21 18:00:00+01:00,728.0,1531.0,3010.0
2023-03-21 18:15:00+01:00,569.0,1539.0,3039.0
2023-03-21 18:30:00+01:00,411.0,1545.0,3064.0
2023-03-21 18:45:00+01:00,251.0,1551.0,3091.0
2023-03-21 19:00:00+01:00,92.0,1556.0,3116.0
2023-03-21 19:15:00+01:00,70.0,1562.0,3166.0
2023-03-21 19:30:00+01:00,45.0,1567.0,3238.0
2023-03-21 19:45:00+01:00,21.0,1572.0,3310.0
2023-03-21 20:00:00+01:00,0.0,1578.0,3382.0
2023-03-21 20:15:00+01:00,0.0,1582.0,3450.0
2023-03-21 20:30:00+01:00,0.0,1585.0,3513.0
2023-03-21 20:45:00+01:00,0.0,1588.0,3578.0
2023-03-21 21:00:00+01:00,0.0,1592.0,3645.0
2023-03-21 21:15:00+01:00,0.0,1596.0,3705.0
2023-03-21 21:30:00+01:00,0.0,1601.0,3757.0
2023-03-21 21:45:00+01:00,0.0,1606.0,3813.0
2023-03-21 22:00:00+01:00,0.0,1611.0,3866.0
2023-03-21 22:15:00+01:00,0.0,1614.0,3879.0
2023-03-21 22:30:00+01:00,0.0,1614.0,3848.0
2023-03-21 22:45:00+01:00,0.0,1614.0,3818.0
2023-03-21 23:00:00+01:00,0.0,1614.0,3788.0
2023-03-21 23:15:00+01:00,0.0,1613.0,3756.0
2023-03-21 23:30:00+01:00,0.0,1609.0,3727.0
2023-03-21 23:45:00+01:00,0.0,1606.0,3697.0
2023-03-22 00:00:00+01:00,0.0,1567.0,3668.0
2023-03-22 00:15:00+01:00,0.0,1564.0,3643.0
2023-03-22 00:30:00+01:00,0.0,1561.0,3621.0
2023-03-22 00:45:00+01:00,0.0,1558.0,3601.0
2023-03-22 01:00:00+01:00,0.0,1555.0,3579.0
2023-03-22 01:15:00+01:00,0.0,1552.0,3564.0
2023-03-22 01:30:00+01:00,0.0,1549.0,3557.0
2023-03-22 01:45:00+01:00,0.0,1545.0,3549.0
2023-03-22 02:00:00+01:00,0.0,1542.0,3541.0
2023-03-22 02:15:00+01:00,0.0,1540.0,3535.0
2023-03-22 02:30:00+01:00,0.0,1538.0,3527.0
2023-03-22 02:45:00+01:00,0.0,1536.0,3518.0
2023-03-22 03:00:00+01:00,0.0,1534.0,3511.0
2023-03-22 03:15:00+01:00,0.0,1532.0,3502.0
2023-03-22 03:30:00+01:00,0.0,1529.0,3489.0
2023-03-22 03:45:00+01:00,0.0,1527.0,3477.0
2023-03-22 04:00:00+01:00,0.0,1525.0,3467.0
2023-03-22 04:15:00+01:00,0.0,1532.0,3493.0
2023-03-22 04:30:00+01:00,0.0,1549.0,3555.0
2023-03-22 04:45:00+01:00,0.0,1565.0,3617.0
2023-03-22 05:00:00+01:00,0.0,1582.0,3680.0
2023-03-22 05:15:00+01:00,0.0,1593.0,3735.0
2023-03-22 05:30:00+01:00,0.0,1598.0,3784.0
2023-03-22 05:45:00+01:00,0.0,1604.0,3832.0
2023-03-22 06:00:00+01:00,0.0,1609.0,3883.0
2023-03-22 06:15:00+01:00,2.0,1613.0,3927.0
2023-03-22 06:30:00+01:00,7.0,1616.0,3967.0
2023-03-22 06:45:00+01:00,10.0,1618.0,4007.0
2023-03-22 07:00:00+01:00,17.0,1621.0,4048.0
2023-03-22 07:15:00+01:00,73.0,1623.0,4096.0
2023-03-22 07:30:00+01:00,129.0,1623.0,4156.0
2023-03-22 07:45:00+01:00,185.0,1623.0,4215.0
2023-03-22 08:00:00+01:00,242.0,1623.0,4275.0
2023-03-22 08:15:00+01:00,316.0,1623.0,4332.0
2023-03-22 08:30:00+01:00,390.0,1621.0,4386.0
2023-03-22 08:45:00+01:00,460.0,1620.0,4437.0
2023-03-22 09:00:00+01:00,533.0,1618.0,4489.0
2023-03-22 09:15:00+01:00,606.0,1616.0,4540.0
2023-03-22 09:30:00+01:00,677.0,1615.0,4594.0
2023-03-22 09:45:00+01:00,752.0,1613.0,4645.0
2023-03-22 10:00:00+01:00,824.0,1612.0,4696.0
2023-03-22 10:15:00+01:00,819.0,1611.0,4729.0
2023-03-22 10:30:00+01:00,812.0,1612.0,4747.0
2023-03-22 10:45:00+01:00,803.0,1612.0,4761.0
2023-03-22 11:00:00+01:00,795.0,1612.0,4776.0
2023-03-22 11:15:00+01:00,830.0,1613.0,4796.0
2023-03-22 11:30:00+01:00,865.0,1615.0,4821.0
2023-03-22 11:45:00+01:00,898.0,1616.0,4848.0
2023-03-22 12:00:00+01:00,933.0,1617.0,4873.0
2023-03-22 12:15:00+01:00,948.0,1618.0,4902.0
2023-03-22 12:30:00+01:00,964.0,1619.0,4930.0
2023-03-22 12:45:00+01:00,978.0,1620.0,4963.0
2023-03-22 13:00:00+01:00,995.0,1621.0,4993.0
2023-03-22 13:15:00+01:00,952.0,1621.0,4983.0
2023-03-22 13:30:00+01:00,909.0,1621.0,4933.0
2023-03-22 13:45:00+01:00,865.0,1621.0,4882.0
2023-03-22 14:00:00+01:00,825.0,1621.0,4834.0
2023-03-22 14:15:00+01:00,802.0,1619.0,4781.0
2023-03-22 14:30:00+01:00,779.0,1615.0,4725.0
2023-03-22 14:45:00+01:00,757.0,1610.0,4673.0
2023-03-22 15:00:00+01:00,734.0,1606.0,4618.0
2023-03-22 15:15:00+01:00,700.0,1602.0,4544.0
2023-03-22 15:30:00+01:00,667.0,1596.0,4455.0
2023-03-22 15:45:00+01:00,632.0,1591.0,4364.0
2023-03-22 16:00:00+01:00,595.0,1585.0,4275.0
2023-03-22 16:15:00+01:00,556.0,1586.0,4205.0
2023-03-22 16:30:00+01:00,515.0,1594.0,4155.0
2023-03-22 16:45:00+01:00,476.0,1602.0,4109.0
2023-03-22 17:00:00+01:00,436.0,1609.0,4058.0
2023-03-22 17:15:00+01:00,388.0,1609.0,4003.0
2023-03-22 17:30:00+01:00,341.0,1600.0,3936.0
2023-03-22 17:45:00+01:00,293.0,1591.0,3871.0
2023-03-22 18:00:00+01:00,246.0,1582.0,3806.0
2023-03-22 18:15:00+01:00,191.0,1571.0,3730.0
2023-03-22 18:30:00+01:00,138.0,1560.0,3646.0
2023-03-22 18:45:00+01:00,86.0,1548.0,3562.0
2023-03-22 19:00:00+01:00,33.0,1536.0,3477.0
2023-03-22 19:15:00+01:00,24.0,1531.0,3449.0
2023-03-22 19:30:00+01:00,18.0,1532.0,3483.0
2023-03-22 19:45:00+01:00,7.0,1533.0,3515.0
2023-03-22 20:00:00+01:00,0.0,1535.0,3548.0
2023-03-22 20:15:00+01:00,0.0,1535.0,3576.0
2023-03-22 20:30:00+01:00,0.0,1534.0,3601.0
2023-03-22 20:45:00+01:00,0.0,1533.0,3627.0
2023-03-22 21:00:00+01:00,0.0,1532.0,3651.0
2023-03-22 21:15:00+01:00,0.0,1533.0,3670.0
2023-03-22 21:30:00+01:00,0.0,1535.0,3684.0
2023-03-22 21:45:00+01:00,0.0,1537.0,3696.0
2023-03-22 22:00:00+01:00,0.0,1539.0,3708.0
2023-03-22 22:15:00+01:00,0.0,1550.0,3745.0
2023-03-22 22:30:00+01:00,0.0,1569.0,3809.0
2023-03-22 22:45:00+01:00,0.0,1587.0,3870.0
2023-03-22 23:00:00+01:00,0.0,1606.0,3932.0
2023-03-22 23:15:00+01:00,0.0,1618.0,3991.0
2023-03-22 23:30:00+01:00,0.0,1623.0,4044.0
2023-03-22 23:45:00+01:00,0.0,1627.0,4096.0
2023-03-23 00:00:00+01:00,0.0,1619.0,4589.0
2023-03-23 00:15:00+01:00,0.0,1623.0,4630.0
2023-03-23 00:30:00+01:00,0.0,1627.0,4673.0
2023-03-23 00:45:00+01:00,0.0,1631.0,4718.0
2023-03-23 01:00:00+01:00,0.0,1635.0,4762.0
2023-03-23 01:15:00+01:00,0.0,1636.0,4794.0
2023-03-23 01:30:00+01:00,0.0,1635.0,4817.0
2023-03-23 01:45:00+01:00,0.0,1634.0,4839.0
2023-03-23 02:00:00+01:00,0.0,1632.0,4861.0
2023-03-23 02:15:00+01:00,0.0,1631.0,4882.0
2023-03-23 02:30:00+01:00,0.0,1631.0,4903.0
2023-03-23 02:45:00+01:00,0.0,1630.0,4924.0
2023-03-23 03:00:00+01:00,0.0,1629.0,4945.0
2023-03-23 03:15:00+01:00,0.0,1628.0,4961.0
2023-03-23 03:30:00+01:00,0.0,1626.0,4978.0
2023-03-23 03:45:00+01:00,0.0,1625.0,4993.0
2023-03-23 04:00:00+01:00,0.0,1623.0,5007.0
2023-03-23 04:15:00+01:00,0.0,1623.0,5021.0
2023-03-23 04:30:00+01:00,0.0,1624.0,5036.0
2023-03-23 04:45:00+01:00,0.0,1625.0,5053.0
2023-03-23 05:00:00+01:00,0.0,1626.0,5068.0
2023-03-23 05:15:00+01:00,0.0,1628.0,5058.0
2023-03-23 05:30:00+01:00,0.0,1631.0,5026.0
2023-03-23 05:45:00+01:00,0.0,1634.0,4994.0
2023-03-23 06:00:00+01:00,0.0,1637.0,4962.0
2023-03-23 06:15:00+01:00,3.0,1640.0,4940.0
2023-03-23 06:30:00+01:00,8.0,1642.0,4931.0
2023-03-23 06:45:00+01:00,11.0,1644.0,4923.0
2023-03-23 07:00:00+01:00,16.0,1646.0,4914.0
2023-03-23 07:15:00+01:00,165.0,1643.0,4890.0
2023-03-23 07:30:00+01:00,314.0,1636.0,4848.0
2023-03-23 07:45:00+01:00,464.0,1628.0,4813.0
2023-03-23 08:00:00+01:00,613.0,1620.0,4773.0
2023-03-23 08:15:00+01:00,789.0,1617.0,4727.0
2023-03-23 08:30:00+01:00,963.0,1617.0,4670.0
2023-03-23 08:45:00+01:00,1139.0,1618.0,4615.0
2023-03-23 09:00:00+01:00,1314.0,1618.0,4558.0
2023-03-23 09:15:00+01:00,1493.0,1617.0,4502.0
2023-03-23 09:30:00+01:00,1667.0,1615.0,4443.0
2023-03-23 09:45:00+01:00,1843.0,1613.0,4387.0
2023-03-23 10:00:00+01:00,2017.0,1611.0,4328.0
2023-03-23 10:15:00+01:00,2367.0,1610.0,4284.0
2023-03-23 10:30:00+01:00,2718.0,1609.0,4253.0
2023-03-23 10:45:00+01:00,3069.0,1609.0,4223.0
2023-03-23 11:00:00+01:00,3420.0,1609.0,4194.0
2023-03-23 11:15:00+01:00,3552.0,1608.0,4164.0
2023-03-23 11:30:00+01:00,3684.0,1605.0,4137.0
2023-03-23 11:45:00+01:00,3817.0,1602.0,4108.0
2023-03-23 12:00:00+01:00,3950.0,1600.0,4080.0
2023-03-23 12:15:00+01:00,4010.0,1597.0,4054.0
2023-03-23 12:30:00+01:00,4068.0,1595.0,4026.0
2023-03-23 12:45:00+01:00,4126.0,1593.0,4000.0
2023-03-23 13:00:00+01:00,4186.0,1590.0,3972.0
2023-03-23 13:15:00+01:00,4147.0,1588.0,3933.0
2023-03-23 13:30:00+01:00,4107.0,1585.0,3889.0
2023-03-23 13:45:00+01:00,4069.0,1583.0,3843.0
2023-03-23 14:00:00+01:00,4029.0,1580.0,3797.0
2023-03-23 14:15:00+01:00,3934.0,1576.0,3753.0
2023-03-23 14:30:00+01:00,3836.0,1569.0,3709.0
2023-03-23 14:45:00+01:00,3739.0,1563.0,3662.0
2023-03-23 15:00:00+01:00,3642.0,1556.0,3617.0
2023-03-23 15:15:00+01:00,3477.0,1551.0,3572.0
2023-03-23 15:30:00+01:00,3314.0,1547.0,3523.0
2023-03-23 15:45:00+01:00,3149.0,1544.0,3476.0
2023-03-23 16:00:00+01:00,2987.0,1540.0,3428.0
2023-03-23 16:15:00+01:00,2648.0,1539.0,3402.0
2023-03-23 16:30:00+01:00,2312.0,1542.0,3396.0
2023-03-23 16:45:00+01:00,1972.0,1545.0,3391.0
2023-03-23 17:00:00+01:00,1636.0,1547.0,3387.0
2023-03-23 17:15:00+01:00,1462.0,1544.0,3378.0
2023-03-23 17:30:00+01:00,1286.0,1534.0,3362.0
2023-03-23 17:45:00+01:00,1109.0,1524.0,3349.0
2023-03-23 18:00:00+01:00,932.0,1514.0,3334.0
2023-03-23 18:15:00+01:00,732.0,1501.0,3312.0
2023-03-23 18:30:00+01:00,527.0,1486.0,3284.0
2023-03-23 18:45:00+01:00,327.0,1470.0,3257.0
2023-03-23 19:00:00+01:00,125.0,1454.0,3226.0
2023-03-23 19:15:00+01:00,94.0,1456.0,3255.0
2023-03-23 19:30:00+01:00,63.0,1473.0,3347.0
2023-03-23 19:45:00+01:00,32.0,1491.0,3435.0
2023-03-23 20:00:00+01:00,0.0,1509.0,3525.0
2023-03-23 20:15:00+01:00,0.0,1525.0,3607.0
2023-03-23 20:30:00+01:00,0.0,1539.0,3679.0
2023-03-23 20:45:00+01:00,0.0,1552.0,3753.0
2023-03-23 21:00:00+01:00,0.0,1566.0,3824.0
2023-03-23 21:15:00+01:00,0.0,1578.0,3893.0
2023-03-23 21:30:00+01:00,0.0,1588.0,3956.0
2023-03-23 21:45:00+01:00,0.0,1599.0,4020.0
2023-03-23 22:00:00+01:00,0.0,1609.0,4082.0
2023-03-23 22:15:00+01:00,0.0,1616.0,4114.0
2023-03-23 22:30:00+01:00,0.0,1620.0,4114.0
2023-03-23 22:45:00+01:00,0.0,1625.0,4112.0
2023-03-23 23:00:00+01:00,0.0,1629.0,4110.0
2023-03-23 23:15:00+01:00,0.0,1632.0,4108.0
2023-03-23 23:30:00+01:00,0.0,1633.0,4101.0
2023-03-23 23:45:00+01:00,0.0,1634.0,4094.0
2023-03-24 00:00:00+01:00,0.0,1532.0,3693.0
2023-03-24 00:15:00+01:00,0.0,1548.0,3756.0
2023-03-24 00:30:00+01:00,0.0,1566.0,3825.0
2023-03-24 00:45:00+01:00,0.0,1583.0,3892.0
2023-03-24 01:00:00+01:00,0.0,1601.0,3959.0
2023-03-24 01:15:00+01:00,0.0,1612.0,4029.0
2023-03-24 01:30:00+01:00,0.0,1616.0,4094.0
2023-03-24 01:45:00+01:00,0.0,1620.0,4162.0
2023-03-24 02:00:00+01:00,0.0,1625.0,4230.0
2023-03-24 02:15:00+01:00,0.0,1628.0,4294.0
2023-03-24 02:30:00+01:00,0.0,1630.0,4355.0
2023-03-24 02:45:00+01:00,0.0,1633.0,4416.0
2023-03-24 03:00:00+01:00,0.0,1635.0,4476.0
2023-03-24 03:15:00+01:00,0.0,1635.0,4532.0
2023-03-24 03:30:00+01:00,0.0,1634.0,4584.0
2023-03-24 03:45:00+01:00,0.0,1632.0,4635.0
2023-03-24 04:00:00+01:00,0.0,1630.0,4685.0
2023-03-24 04:15:00+01:00,0.0,1629.0,4718.0
2023-03-24 04:30:00+01:00,0.0,1630.0,4727.0
2023-03-24 04:45:00+01:00,0.0,1630.0,4737.0
2023-03-24 05:00:00+01:00,0.0,1631.0,4750.0
2023-03-24 05:15:00+01:00,0.0,1631.0,4749.0
2023-03-24 05:30:00+01:00,0.0,1630.0,4738.0
2023-03-24 05:45:00+01:00,0.0,1630.0,4728.0
2023-03-24 06:00:00+01:00,0.0,1629.0,4719.0
2023-03-24 06:15:00+01:00,7.0,1629.0,4705.0
2023-03-24 06:30:00+01:00,16.0,1629.0,4687.0
2023-03-24 06:45:00+01:00,24.0,1629.0,4672.0
2023-03-24 07:00:00+01:00,31.0,1629.0,4653.0
2023-03-24 07:15:00+01:00,267.0,1628.0,4637.0
2023-03-24 07:30:00+01:00,503.0,1627.0,4623.0
2023-03-24 07:45:00+01:00,738.0,1626.0,4604.0
2023-03-24 08:00:00+01:00,971.0,1625.0,4590.0
2023-03-24 08:15:00+01:00,1241.0,1624.0,4572.0
2023-03-24 08:30:00+01:00,1511.0,1623.0,4558.0
2023-03-24 08:45:00+01:00,1781.0,1621.0,4539.0
2023-03-24 09:00:00+01:00,2050.0,1620.0,4525.0
2023-03-24 09:15:00+01:00,2316.0,1618.0,4510.0
2023-03-24 09:30:00+01:00,2585.0,1616.0,4497.0
2023-03-24 09:45:00+01:00,2851.0,1614.0,4483.0
2023-03-24 10:00:00+01:00,3119.0,1612.0,4471.0
2023-03-24 10:15:00+01:00,3471.0,1611.0,4451.0
2023-03-24 10:30:00+01:00,3821.0,1610.0,4422.0
2023-03-24 10:45:00+01:00,4170.0,1610.0,4394.0
2023-03-24 11:00:00+01:00,4522.0,1610.0,4363.0
2023-03-24 11:15:00+01:00,4689.0,1609.0,4339.0
2023-03-24 11:30:00+01:00,4852.0,1607.0,4316.0
2023-03-24 11:45:00+01:00,5019.0,1605.0,4297.0
2023-03-24 12:00:00+01:00,5183.0,1603.0,4276.0
2023-03-24 12:15:00+01:00,5256.0,1602.0,4256.0
2023-03-24 12:30:00+01:00,5329.0,1600.0,4235.0
2023-03-24 12:45:00+01:00,5402.0,1598.0,4217.0
2023-03-24 13:00:00+01:00,5475.0,1597.0,4198.0
2023-03-24 13:15:00+01:00,5324.0,1597.0,4188.0
2023-03-24 13:30:00+01:00,5173.0,1599.0,4188.0
2023-03-24 13:45:00+01:00,5021.0,1600.0,4189.0
2023-03-24 14:00:00+01:00,4870.0,1602.0,4188.0
2023-03-24 14:15:00+01:00,4757.0,1603.0,4188.0
2023-03-24 14:30:00+01:00,4645.0,1603.0,4189.0
2023-03-24 14:45:00+01:00,4533.0,1603.0,4189.0
2023-03-24 15:00:00+01:00,4419.0,1602.0,4190.0
2023-03-24 15:15:00+01:00,4224.0,1603.0,4181.0
2023-03-24 15:30:00+01:00,4034.0,1605.0,4160.0
2023-03-24 15:45:00+01:00,3843.0,1607.0,4142.0
2023-03-24 16:00:00+01:00,3650.0,1608.0,4119.0
2023-03-24 16:15:00+01:00,3357.0,1613.0,4126.0
2023-03-24 16:30:00+01:00,3065.0,1622.0,4167.0
2023-03-24 16:45:00+01:00,2773.0,1630.0,4205.0
2023-03-24 17:00:00+01:00,2480.0,1638.0,4241.0
2023-03-24 17:15:00+01:00,2216.0,1642.0,4275.0
2023-03-24 17:30:00+01:00,1955.0,1640.0,4301.0
2023-03-24 17:45:00+01:00,1690.0,1638.0,4325.0
2023-03-24 18:00:00+01:00,1429.0,1637.0,4352.0
2023-03-24 18:15:00+01:00,1128.0,1636.0,4370.0
2023-03-24 18:30:00+01:00,827.0,1635.0,4377.0
2023-03-24 18:45:00+01:00,529.0,1634.0,4387.0
2023-03-24 19:00:00+01:00,229.0,1633.0,4396.0
2023-03-24 19:15:00+01:00,171.0,1632.0,4425.0
2023-03-24 19:30:00+01:00,113.0,1631.0,4475.0
2023-03-24 19:45:00+01:00,57.0,1630.0,4523.0
2023-03-24 20:00:00+01:00,0.0,1629.0,4573.0
2023-03-24 20:15:00+01:00,0.0,1629.0,4624.0
2023-03-24 20:30:00+01:00,0.0,1629.0,4668.0
2023-03-24 20:45:00+01:00,0.0,1630.0,4714.0
2023-03-24 21:00:00+01:00,0.0,1630.0,4759.0
2023-03-24 21:15:00+01:00,0.0,1631.0,4800.0
2023-03-24 21:30:00+01:00,0.0,1634.0,4840.0
2023-03-24 21:45:00+01:00,0.0,1636.0,4879.0
2023-03-24 22:00:00+01:00,0.0,1638.0,4921.0
2023-03-24 22:15:00+01:00,0.0,1640.0,4941.0
2023-03-24 22:30:00+01:00,0.0,1641.0,4947.0
2023-03-24 22:45:00+01:00,0.0,1642.0,4954.0
2023-03-24 23:00:00+01:00,0.0,1643.0,4958.0
2023-03-24 23:15:00+01:00,0.0,1646.0,4945.0
2023-03-24 23:30:00+01:00,0.0,1649.0,4909.0
2023-03-24 23:45:00+01:00,0.0,1652.0,4874.0
2023-03-25 00:00:00+01:00,0.0,1672.0,5354.0
2023-03-25 00:15:00+01:00,0.0,1672.0,5375.0
2023-03-25 00:30:00+01:00,0.0,1671.0,5397.0
2023-03-25 00:45:00+01:00,0.0,1670.0,5421.0
2023-03-25 01:00:00+01:00,0.0,1669.0,5444.0
2023-03-25 01:15:00+01:00,0.0,1669.0,5460.0
2023-03-25 01:30:00+01:00,0.0,1670.0,5467.0
2023-03-25 01:45:00+01:00,0.0,1671.0,5473.0
2023-03-25 02:00:00+01:00,0.0,1672.0,5481.0
2023-03-25 02:15:00+01:00,0.0,1673.0,5486.0
2023-03-25 02:30:00+01:00,0.0,1674.0,5492.0
2023-03-25 02:45:00+01:00,0.0,1674.0,5499.0
2023-03-25 03:00:00+01:00,0.0,1675.0,5506.0
2023-03-25 03:15:00+01:00,0.0,1676.0,5511.0
2023-03-25 03:30:00+01:00,0.0,1676.0,5516.0
2023-03-25 03:45:00+01:00,0.0,1677.0,5521.0
2023-03-25 04:00:00+01:00,0.0,1677.0,5526.0
2023-03-25 04:15:00+01:00,0.0,1677.0,5517.0
2023-03-25 04:30:00+01:00,0.0,1678.0,5494.0
2023-03-25 04:45:00+01:00,0.0,1678.0,5472.0
