,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
2023-01-22 20:00:00+01:00,436.0,8445.0,820.0,,203.0,1897.0,,5851.0,4610.0,,42470.0,0.0,105.0,,,3605.0
2023-01-22 21:00:00+01:00,440.0,8357.0,843.0,,203.0,1436.0,,5545.0,3803.0,,42450.0,0.0,106.0,,,3597.0
2023-01-22 22:00:00+01:00,448.0,8357.0,745.0,,203.0,444.0,,5350.0,3544.0,,42459.0,0.0,103.0,,,3487.0
2023-01-22 23:00:00+01:00,449.0,8265.0,620.0,,202.0,,289.0,5141.0,2828.0,,42493.0,0.0,95.0,,,3409.0
2023-01-23 00:00:00+01:00,450.0,8033.0,632.0,,202.0,,446.0,4942.0,2169.0,,42454.0,0.0,92.0,,,3453.0
2023-01-23 01:00:00+01:00,449.0,7977.0,632.0,,202.0,,1149.0,4607.0,1683.0,,42451.0,0.0,97.0,,,3484.0
2023-01-23 02:00:00+01:00,449.0,7913.0,636.0,,202.0,,1499.0,4483.0,2065.0,,42485.0,0.0,101.0,,,3570.0
2023-01-23 03:00:00+01:00,451.0,7738.0,632.0,,203.0,,2281.0,4437.0,1893.0,,42461.0,0.0,104.0,,,3628.0
2023-01-23 04:00:00+01:00,451.0,7840.0,633.0,,202.0,,2726.0,4253.0,1693.0,,42460.0,0.0,101.0,,,3763.0
2023-01-23 05:00:00+01:00,453.0,8130.0,611.0,,202.0,,1959.0,4406.0,2325.0,,42400.0,0.0,98.0,,,3909.0
2023-01-23 06:00:00+01:00,454.0,8640.0,588.0,,203.0,132.0,,5020.0,3986.0,,41897.0,0.0,95.0,,,3950.0
2023-01-23 07:00:00+01:00,453.0,9066.0,629.0,,201.0,2756.0,,5948.0,5396.0,,41643.0,0.0,99.0,,,4133.0
2023-01-23 08:00:00+01:00,456.0,9130.0,633.0,,719.0,3636.0,,6441.0,5660.0,,41828.0,385.0,104.0,,,4393.0
2023-01-23 09:00:00+01:00,454.0,9119.0,632.0,,928.0,3651.0,,6697.0,5812.0,,41908.0,1075.0,103.0,,,4558.0
2023-01-23 10:00:00+01:00,453.0,9134.0,636.0,,1219.0,4169.0,,6725.0,5893.0,,41957.0,2261.0,107.0,,,4630.0
2023-01-23 11:00:00+01:00,453.0,9249.0,633.0,,1421.0,4063.0,,6701.0,5737.0,,42069.0,3057.0,104.0,,,4693.0
2023-01-23 12:00:00+01:00,455.0,9159.0,629.0,,1409.0,3172.0,,6617.0,5384.0,,42549.0,3294.0,105.0,,,5050.0
2023-01-23 13:00:00+01:00,454.0,9009.0,631.0,,797.0,2561.0,,6438.0,4909.0,,42564.0,3193.0,105.0,,,5581.0
2023-01-23 14:00:00+01:00,452.0,9046.0,633.0,,755.0,2629.0,,6321.0,4941.0,,42522.0,2668.0,107.0,,,6325.0
2023-01-23 15:00:00+01:00,454.0,9085.0,631.0,,755.0,2487.0,,6142.0,4949.0,,42495.0,1703.0,107.0,,,7091.0
2023-01-23 16:00:00+01:00,456.0,8927.0,584.0,,755.0,1997.0,,6081.0,4781.0,,42397.0,748.0,106.0,,,7478.0
2023-01-23 17:00:00+01:00,461.0,8784.0,542.0,,759.0,2084.0,,6148.0,5122.0,,42335.0,273.0,107.0,,,8023.0
2023-01-23 18:00:00+01:00,460.0,8856.0,591.0,,1113.0,2531.0,,6618.0,5437.0,,42313.0,221.0,107.0,,,8122.0
2023-01-23 19:00:00+01:00,459.0,8819.0,836.0,,1239.0,2868.0,,6624.0,5849.0,,42439.0,0.0,106.0,,,7823.0
2023-01-23 20:00:00+01:00,460.0,8857.0,1034.0,,1256.0,1634.0,,6073.0,5051.0,,42472.0,0.0,104.0,,,7820.0
2023-01-23 21:00:00+01:00,456.0,8844.0,1125.0,,1253.0,18.0,,5498.0,3711.0,,42479.0,0.0,108.0,,,7641.0
2023-01-23 22:00:00+01:00,452.0,8376.0,1089.0,,1192.0,23.0,,5241.0,2833.0,,42454.0,0.0,111.0,,,7820.0
2023-01-23 23:00:00+01:00,446.0,8195.0,1064.0,,221.0,,586.0,4971.0,2742.0,,42428.0,0.0,109.0,,,7964.0
2023-01-24 00:00:00+01:00,452.0,8405.0,1090.0,,202.0,,1617.0,4685.0,1613.0,,42396.0,0.0,108.0,,,7792.0
2023-01-24 01:00:00+01:00,442.0,8772.0,1138.0,,202.0,,2768.0,4452.0,1296.0,,42418.0,0.0,109.0,,,7810.0
2023-01-24 02:00:00+01:00,444.0,8607.0,1133.0,,202.0,,3147.0,4378.0,1335.0,,42413.0,0.0,109.0,,,7738.0
2023-01-24 03:00:00+01:00,442.0,8405.0,1103.0,,202.0,,3323.0,4343.0,1039.0,,42353.0,0.0,107.0,,,7482.0
2023-01-24 04:00:00+01:00,444.0,8416.0,1101.0,,203.0,,3465.0,4419.0,1045.0,,42404.0,0.0,106.0,,,6868.0
2023-01-24 05:00:00+01:00,445.0,8394.0,1086.0,,202.0,,2138.0,4358.0,1496.0,,42469.0,0.0,106.0,,,6512.0
2023-01-24 06:00:00+01:00,446.0,8558.0,1102.0,,202.0,,179.0,4825.0,3139.0,,42575.0,0.0,103.0,,,6397.0
2023-01-24 07:00:00+01:00,445.0,8875.0,1109.0,,202.0,1252.0,,5648.0,4963.0,,42544.0,0.0,100.0,,,6353.0
2023-01-24 08:00:00+01:00,445.0,8908.0,1123.0,,202.0,2527.0,,6329.0,5287.0,,42492.0,390.0,96.0,,,6006.0
2023-01-24 09:00:00+01:00,448.0,8974.0,1125.0,,202.0,3091.0,,6389.0,5431.0,,42501.0,1161.0,99.0,,,5686.0
2023-01-24 10:00:00+01:00,442.0,9130.0,1125.0,,202.0,3556.0,,6430.0,5567.0,,42554.0,2578.0,98.0,,,5207.0
2023-01-24 11:00:00+01:00,448.0,9170.0,1199.0,,202.0,3400.0,,6396.0,5739.0,,42561.0,3543.0,99.0,,,4724.0
2023-01-24 12:00:00+01:00,450.0,9124.0,1333.0,,701.0,2872.0,,6310.0,5507.0,,42561.0,4158.0,100.0,,,4247.0
2023-01-24 13:00:00+01:00,453.0,8933.0,1410.0,,750.0,1844.0,,6222.0,4862.0,,42520.0,4135.0,101.0,,,3949.0
2023-01-24 14:00:00+01:00,456.0,8930.0,1120.0,,749.0,1800.0,,6113.0,4605.0,,42519.0,3476.0,100.0,,,3619.0
2023-01-24 15:00:00+01:00,459.0,8962.0,1128.0,,750.0,2185.0,,6177.0,4815.0,,42531.0,2410.0,100.0,,,3275.0
2023-01-24 16:00:00+01:00,458.0,8883.0,1182.0,,751.0,2471.0,,6296.0,5222.0,,42513.0,1107.0,100.0,,,2995.0
2023-01-24 17:00:00+01:00,458.0,8958.0,1176.0,,835.0,2829.0,,6623.0,5474.0,,42383.0,309.0,101.0,,,2925.0
2023-01-24 18:00:00+01:00,453.0,8978.0,1140.0,,1415.0,3195.0,,6917.0,5921.0,,41753.0,219.0,100.0,,,2911.0
2023-01-24 19:00:00+01:00,452.0,8726.0,1151.0,,1419.0,3819.0,,6860.0,6157.0,,41690.0,0.0,101.0,,,2784.0
2023-01-24 20:00:00+01:00,453.0,8664.0,1133.0,,1196.0,2532.0,,6284.0,5587.0,,41680.0,0.0,98.0,,,2711.0
2023-01-24 21:00:00+01:00,452.0,9032.0,1139.0,,203.0,930.0,,5805.0,4410.0,,42084.0,0.0,101.0,,,2577.0
2023-01-24 22:00:00+01:00,451.0,8951.0,1103.0,,202.0,634.0,,5274.0,3982.0,,42416.0,0.0,103.0,,,2415.0
2023-01-24 23:00:00+01:00,453.0,8931.0,1158.0,,202.0,404.0,,4902.0,3643.0,,42491.0,0.0,102.0,,,2304.0
2023-01-25 00:00:00+01:00,453.0,8695.0,1134.0,,203.0,,509.0,4700.0,2817.0,,42570.0,0.0,107.0,,,2190.0
2023-01-25 01:00:00+01:00,451.0,8603.0,1115.0,,203.0,,1019.0,4584.0,2338.0,,42591.0,0.0,105.0,,,2008.0
2023-01-25 02:00:00+01:00,452.0,8515.0,1087.0,,203.0,,1348.0,4509.0,2055.0,,42292.0,0.0,109.0,,,1906.0
2023-01-25 03:00:00+01:00,433.0,8478.0,954.0,,204.0,,2112.0,4392.0,1829.0,,42268.0,0.0,113.0,,,1813.0
2023-01-25 04:00:00+01:00,436.0,8584.0,958.0,,203.0,,2356.0,4259.0,1845.0,,42567.0,0.0,113.0,,,1866.0
2023-01-25 05:00:00+01:00,452.0,8552.0,1054.0,,204.0,,1401.0,4217.0,1903.0,,42586.0,0.0,113.0,,,1984.0
2023-01-25 06:00:00+01:00,454.0,8760.0,1131.0,,204.0,829.0,,4881.0,3464.0,,42592.0,0.0,112.0,,,2041.0
2023-01-25 07:00:00+01:00,454.0,9094.0,1152.0,,203.0,2811.0,,5837.0,5127.0,,42585.0,0.0,110.0,,,2104.0
2023-01-25 08:00:00+01:00,453.0,9165.0,1100.0,,202.0,3667.0,,6278.0,5772.0,,42582.0,422.0,111.0,,,2119.0
2023-01-25 09:00:00+01:00,452.0,9149.0,1113.0,,527.0,3722.0,,6337.0,5778.0,,42583.0,1225.0,104.0,,,2062.0
2023-01-25 10:00:00+01:00,454.0,9188.0,1276.0,,755.0,3756.0,,6630.0,5660.0,,42584.0,2394.0,103.0,,,1975.0
2023-01-25 11:00:00+01:00,453.0,9211.0,1464.0,,989.0,2908.0,,6432.0,5559.0,,42600.0,3221.0,107.0,,,1861.0
2023-01-25 12:00:00+01:00,450.0,9473.0,1557.0,,1435.0,1674.0,,6254.0,5023.0,,42595.0,3539.0,103.0,,,1777.0
2023-01-25 13:00:00+01:00,445.0,9518.0,1554.0,,1429.0,1062.0,,6326.0,4194.0,,42546.0,3501.0,107.0,,,1684.0
2023-01-25 14:00:00+01:00,447.0,9378.0,1556.0,,1429.0,640.0,,6285.0,4308.0,,42555.0,3027.0,102.0,,,1504.0
2023-01-25 15:00:00+01:00,447.0,9360.0,1557.0,,1451.0,599.0,,6141.0,4392.0,,42593.0,1992.0,102.0,,,1462.0
2023-01-25 16:00:00+01:00,447.0,9273.0,1568.0,,1421.0,904.0,,6158.0,4527.0,,42683.0,866.0,101.0,,,1708.0
2023-01-25 17:00:00+01:00,445.0,9349.0,1645.0,,1359.0,1814.0,,6544.0,5206.0,,42866.0,290.0,103.0,,,1866.0
2023-01-25 18:00:00+01:00,449.0,9416.0,1660.0,,1378.0,2485.0,,6763.0,5692.0,,42893.0,218.0,105.0,,,1797.0
2023-01-25 19:00:00+01:00,451.0,9542.0,1660.0,,1270.0,2265.0,,6794.0,5455.0,,43124.0,0.0,103.0,,,1925.0
2023-01-25 20:00:00+01:00,453.0,9017.0,1621.0,,1239.0,819.0,,6239.0,4044.0,,43178.0,0.0,102.0,,,1755.0
2023-01-25 21:00:00+01:00,455.0,8664.0,1502.0,,322.0,480.0,,5855.0,3683.0,,42950.0,0.0,106.0,,,1469.0
2023-01-25 22:00:00+01:00,452.0,8739.0,1583.0,,203.0,158.0,,5515.0,3739.0,,42707.0,0.0,108.0,,,1323.0
2023-01-25 23:00:00+01:00,450.0,8594.0,1554.0,,204.0,86.0,,5155.0,3376.0,,42650.0,0.0,110.0,,,1329.0
2023-01-26 00:00:00+01:00,453.0,8565.0,1520.0,,203.0,,239.0,4677.0,3119.0,,43092.0,0.0,108.0,,,1389.0
2023-01-26 01:00:00+01:00,454.0,8572.0,1530.0,,203.0,,1467.0,4564.0,2484.0,,43596.0,0.0,109.0,,,1569.0
2023-01-26 02:00:00+01:00,431.0,8169.0,1333.0,,204.0,,2085.0,4576.0,1874.0,,43410.0,0.0,110.0,,,1793.0
2023-01-26 03:00:00+01:00,421.0,8134.0,1302.0,,203.0,,2093.0,4509.0,1852.0,,43129.0,0.0,111.0,,,1822.0
2023-01-26 04:00:00+01:00,426.0,8424.0,1479.0,,203.0,,2094.0,4337.0,2030.0,,43237.0,0.0,110.0,,,1933.0
2023-01-26 05:00:00+01:00,438.0,8327.0,1579.0,,202.0,,1837.0,4450.0,2219.0,,43348.0,0.0,108.0,,,2038.0
2023-01-26 06:00:00+01:00,452.0,8446.0,1579.0,,204.0,,685.0,4967.0,3216.0,,43796.0,0.0,106.0,,,2515.0
2023-01-26 07:00:00+01:00,455.0,8607.0,1534.0,,204.0,901.0,,5671.0,4351.0,,43835.0,0.0,104.0,,,3026.0
2023-01-26 08:00:00+01:00,456.0,8882.0,1509.0,,203.0,3198.0,,6038.0,4909.0,,43830.0,446.0,104.0,,,3498.0
2023-01-26 09:00:00+01:00,453.0,8942.0,1540.0,,203.0,2643.0,,6211.0,5149.0,,44039.0,1386.0,106.0,,,3700.0
2023-01-26 10:00:00+01:00,451.0,8916.0,1542.0,,203.0,1794.0,,6280.0,5174.0,,44100.0,2823.0,107.0,,,3992.0
2023-01-26 11:00:00+01:00,423.0,8969.0,1543.0,,217.0,2275.0,,5906.0,4962.0,,44136.0,3604.0,108.0,,,4227.0
2023-01-26 12:00:00+01:00,423.0,9309.0,1542.0,,855.0,1956.0,,5388.0,4091.0,,44107.0,4066.0,110.0,,,4532.0
2023-01-26 13:00:00+01:00,447.0,9309.0,1534.0,,835.0,1174.0,,5361.0,4036.0,,44070.0,4075.0,110.0,,,4827.0
2023-01-26 14:00:00+01:00,450.0,9072.0,1533.0,,501.0,205.0,,5546.0,3785.0,,43941.0,3537.0,110.0,,,5244.0
2023-01-26 15:00:00+01:00,454.0,8856.0,1536.0,,205.0,139.0,,5447.0,3666.0,,43682.0,2541.0,111.0,,,5684.0
2023-01-26 16:00:00+01:00,460.0,8900.0,1615.0,,205.0,494.0,,5758.0,3887.0,,43027.0,1165.0,111.0,,,5912.0
2023-01-26 17:00:00+01:00,459.0,8811.0,1655.0,,204.0,1043.0,,6063.0,4624.0,,43119.0,332.0,110.0,,,6334.0
2023-01-26 18:00:00+01:00,461.0,8808.0,1647.0,,204.0,1588.0,,6549.0,5293.0,,43129.0,227.0,109.0,,,6440.0
2023-01-26 19:00:00+01:00,460.0,8848.0,1628.0,,203.0,2209.0,,6247.0,5146.0,,43149.0,0.0,110.0,,,6563.0
2023-01-26 20:00:00+01:00,453.0,8751.0,1559.0,,204.0,1112.0,,5695.0,3845.0,,43890.0,0.0,111.0,,,6668.0
2023-01-26 21:00:00+01:00,454.0,8400.0,1388.0,,204.0,96.0,,5117.0,2840.0,,44135.0,0.0,112.0,,,6748.0
2023-01-26 22:00:00+01:00,453.0,8731.0,1376.0,,204.0,,131.0,4686.0,2879.0,,43583.0,0.0,115.0,,,6186.0
2023-01-26 23:00:00+01:00,433.0,8094.0,1271.0,,204.0,,506.0,4504.0,2571.0,,43262.0,0.0,116.0,,,6022.0
2023-01-27 00:00:00+01:00,426.0,8005.0,1426.0,,204.0,,1387.0,4324.0,2287.0,,43277.0,0.0,118.0,,,6216.0
2023-01-27 01:00:00+01:00,427.0,6514.0,1601.0,,204.0,,2067.0,4163.0,1803.0,,43256.0,0.0,119.0,,,6735.0
2023-01-27 02:00:00+01:00,425.0,6714.0,1699.0,,204.0,,2019.0,4135.0,1691.0,,42655.0,0.0,122.0,,,7144.0
2023-01-27 03:00:00+01:00,424.0,6836.0,1717.0,,204.0,,2382.0,4075.0,1281.0,,43138.0,0.0,122.0,,,7206.0
2023-01-27 04:00:00+01:00,423.0,7231.0,1427.0,,204.0,,2807.0,3999.0,1031.0,,43151.0,0.0,123.0,,,7062.0
2023-01-27 05:00:00+01:00,435.0,7447.0,1315.0,,204.0,,2404.0,4095.0,1372.0,,43209.0,0.0,119.0,,,7010.0
2023-01-27 06:00:00+01:00,454.0,8212.0,1463.0,,204.0,,816.0,4632.0,2829.0,,43208.0,0.0,116.0,,,7221.0
2023-01-27 07:00:00+01:00,454.0,8436.0,1562.0,,204.0,135.0,,5188.0,3950.0,,43369.0,0.0,106.0,,,7751.0
2023-01-27 08:00:00+01:00,454.0,8648.0,1622.0,,203.0,1756.0,,5715.0,5048.0,,43341.0,470.0,108.0,,,8114.0
2023-01-27 09:00:00+01:00,454.0,8721.0,1741.0,,203.0,2567.0,,6032.0,5438.0,,43398.0,1451.0,111.0,,,8078.0
2023-01-27 10:00:00+01:00,457.0,8751.0,1731.0,,203.0,2475.0,,6006.0,5454.0,,43410.0,3044.0,110.0,,,7942.0
2023-01-27 11:00:00+01:00,462.0,8753.0,1668.0,,204.0,1761.0,,5837.0,5177.0,,43507.0,4155.0,109.0,,,8028.0
2023-01-27 12:00:00+01:00,465.0,8773.0,1676.0,,204.0,837.0,,5455.0,4238.0,,43515.0,4454.0,112.0,,,8125.0
2023-01-27 13:00:00+01:00,464.0,8793.0,1686.0,,205.0,699.0,,5259.0,4515.0,,43516.0,4251.0,110.0,,,7938.0
2023-01-27 14:00:00+01:00,456.0,8769.0,1685.0,,205.0,693.0,,5321.0,4172.0,,43510.0,3594.0,108.0,,,7584.0
2023-01-27 15:00:00+01:00,430.0,8721.0,1729.0,,205.0,1535.0,,5470.0,4117.0,,43492.0,2459.0,101.0,,,7140.0
2023-01-27 16:00:00+01:00,425.0,8662.0,1676.0,,205.0,1364.0,,5706.0,4605.0,,43500.0,1107.0,109.0,,,7032.0
2023-01-27 17:00:00+01:00,431.0,8715.0,1674.0,,205.0,1749.0,,6228.0,5050.0,,43474.0,321.0,121.0,,,6817.0
2023-01-27 18:00:00+01:00,440.0,8724.0,1654.0,,204.0,1985.0,,6616.0,5593.0,,43545.0,219.0,127.0,,,6906.0
2023-01-27 19:00:00+01:00,443.0,8726.0,1512.0,,205.0,1846.0,,6568.0,5511.0,,43575.0,0.0,124.0,,,6744.0
2023-01-27 20:00:00+01:00,459.0,8500.0,1437.0,,204.0,959.0,,6051.0,4194.0,,43755.0,0.0,124.0,,,6724.0
2023-01-27 21:00:00+01:00,457.0,8251.0,1431.0,,204.0,348.0,,5106.0,3018.0,,44107.0,0.0,126.0,,,6715.0
2023-01-27 22:00:00+01:00,457.0,8324.0,1442.0,,204.0,318.0,,4685.0,2674.0,,44064.0,0.0,127.0,,,6145.0
2023-01-27 23:00:00+01:00,458.0,8259.0,1474.0,,204.0,,102.0,4592.0,2754.0,,44012.0,0.0,127.0,,,5646.0
2023-01-28 00:00:00+01:00,438.0,7781.0,1470.0,,204.0,,368.0,4145.0,2395.0,,43749.0,0.0,129.0,,,5358.0
2023-01-28 01:00:00+01:00,421.0,7853.0,1415.0,,204.0,,602.0,3744.0,2038.0,,43776.0,0.0,130.0,,,5091.0
2023-01-28 02:00:00+01:00,421.0,7854.0,1152.0,,204.0,,625.0,3496.0,1619.0,,43725.0,0.0,130.0,,,5252.0
2023-01-28 03:00:00+01:00,421.0,7609.0,733.0,,204.0,,1384.0,3404.0,1488.0,,43396.0,0.0,123.0,,,5446.0
2023-01-28 04:00:00+01:00,422.0,8017.0,317.0,,204.0,,2099.0,3371.0,996.0,,43804.0,0.0,118.0,,,5288.0
2023-01-28 05:00:00+01:00,423.0,7938.0,303.0,,204.0,,2348.0,3379.0,1014.0,,44050.0,0.0,115.0,,,5291.0
2023-01-28 06:00:00+01:00,424.0,7923.0,417.0,,204.0,,2050.0,3457.0,1088.0,,44018.0,0.0,108.0,,,5562.0
2023-01-28 07:00:00+01:00,427.0,8160.0,625.0,,204.0,,903.0,3764.0,1545.0,,43912.0,0.0,113.0,,,5690.0
2023-01-28 08:00:00+01:00,426.0,8628.0,628.0,,204.0,173.0,,4205.0,1967.0,,43917.0,404.0,118.0,,,5073.0
2023-01-28 09:00:00+01:00,419.0,8956.0,629.0,,204.0,859.0,,4534.0,3156.0,,43901.0,1132.0,129.0,,,4821.0
2023-01-28 10:00:00+01:00,426.0,8932.0,598.0,,204.0,940.0,,4654.0,3639.0,,43908.0,2370.0,134.0,,,4575.0
2023-01-28 11:00:00+01:00,427.0,8929.0,618.0,,204.0,699.0,,4651.0,3739.0,,43952.0,3404.0,125.0,,,4754.0
2023-01-28 12:00:00+01:00,425.0,8748.0,545.0,,204.0,656.0,,4371.0,3673.0,,43910.0,4094.0,131.0,,,4992.0
2023-01-28 13:00:00+01:00,418.0,8656.0,324.0,,205.0,1128.0,,3959.0,2913.0,,43881.0,3831.0,138.0,,,5439.0
2023-01-28 14:00:00+01:00,418.0,8795.0,45.0,,205.0,633.0,,3696.0,2609.0,,43842.0,3107.0,136.0,,,5509.0
2023-01-28 15:00:00+01:00,452.0,8770.0,45.0,,205.0,386.0,,4044.0,3213.0,,43831.0,2103.0,138.0,,,4949.0
2023-01-28 16:00:00+01:00,458.0,8689.0,45.0,,204.0,497.0,,4361.0,3563.0,,43913.0,939.0,137.0,,,4057.0
2023-01-28 17:00:00+01:00,457.0,8736.0,45.0,,204.0,1202.0,,5453.0,3995.0,,43969.0,305.0,134.0,,,3414.0
2023-01-28 18:00:00+01:00,457.0,8924.0,44.0,,204.0,2184.0,,6001.0,4667.0,,43963.0,216.0,129.0,,,3201.0
2023-01-28 19:00:00+01:00,456.0,9017.0,44.0,,204.0,2543.0,,5935.0,4641.0,,43993.0,0.0,130.0,,,2956.0
2023-01-28 20:00:00+01:00,455.0,8882.0,44.0,,204.0,1347.0,,5222.0,4095.0,,44012.0,0.0,129.0,,,2974.0
2023-01-28 21:00:00+01:00,447.0,8544.0,44.0,,204.0,229.0,,4454.0,2950.0,,43528.0,0.0,130.0,,,2798.0
2023-01-28 22:00:00+01:00,460.0,8585.0,45.0,,204.0,548.0,,4346.0,3085.0,,42839.0,0.0,133.0,,,2570.0
2023-01-28 23:00:00+01:00,462.0,8584.0,46.0,,204.0,729.0,,4309.0,3259.0,,42964.0,0.0,132.0,,,2318.0
2023-01-29 00:00:00+01:00,460.0,8352.0,46.0,,203.0,,175.0,3842.0,3064.0,,43211.0,0.0,126.0,,,1988.0
2023-01-29 01:00:00+01:00,460.0,8400.0,45.0,,204.0,,454.0,3633.0,2803.0,,43397.0,0.0,139.0,,,1780.0
2023-01-29 02:00:00+01:00,440.0,8119.0,44.0,,204.0,,106.0,3351.0,2014.0,,43538.0,0.0,135.0,,,1761.0
2023-01-29 03:00:00+01:00,423.0,7739.0,43.0,,204.0,,696.0,2876.0,1332.0,,43718.0,0.0,127.0,,,1768.0
2023-01-29 04:00:00+01:00,423.0,7664.0,42.0,,204.0,,1047.0,2868.0,1077.0,,43908.0,0.0,126.0,,,1557.0
2023-01-29 05:00:00+01:00,422.0,7504.0,41.0,,204.0,,1728.0,2919.0,1064.0,,43929.0,0.0,125.0,,,1405.0
2023-01-29 06:00:00+01:00,422.0,7656.0,40.0,,204.0,,1456.0,2950.0,1253.0,,43899.0,0.0,125.0,,,1394.0
2023-01-29 07:00:00+01:00,421.0,7591.0,41.0,,204.0,,417.0,3074.0,1288.0,,43851.0,0.0,127.0,,,1476.0
2023-01-29 08:00:00+01:00,421.0,8066.0,41.0,,204.0,,254.0,3378.0,1663.0,,43767.0,495.0,124.0,,,1363.0
2023-01-29 09:00:00+01:00,424.0,8405.0,44.0,,204.0,464.0,,3792.0,2427.0,,43690.0,1784.0,124.0,,,1327.0
2023-01-29 10:00:00+01:00,423.0,8296.0,44.0,,204.0,716.0,,3668.0,3047.0,,43609.0,3746.0,128.0,,,1132.0
2023-01-29 11:00:00+01:00,425.0,8327.0,43.0,,204.0,292.0,,3592.0,2912.0,,43661.0,5318.0,136.0,,,1118.0
2023-01-29 12:00:00+01:00,410.0,7860.0,44.0,,204.0,107.0,,3458.0,2114.0,,43406.0,6269.0,129.0,,,1215.0
2023-01-29 13:00:00+01:00,405.0,7306.0,44.0,,204.0,,200.0,3111.0,1922.0,,43544.0,6237.0,127.0,,,1395.0
2023-01-29 14:00:00+01:00,405.0,7136.0,44.0,,204.0,,580.0,2857.0,1336.0,,43533.0,5439.0,128.0,,,1611.0
2023-01-29 15:00:00+01:00,407.0,7877.0,44.0,,204.0,,402.0,2874.0,1435.0,,43470.0,3910.0,123.0,,,1780.0
2023-01-29 16:00:00+01:00,443.0,8090.0,45.0,,205.0,,503.0,3026.0,1779.0,,43545.0,1771.0,118.0,,,1964.0
2023-01-29 17:00:00+01:00,457.0,8496.0,44.0,,204.0,591.0,,3792.0,2689.0,,43618.0,408.0,116.0,,,2235.0
2023-01-29 18:00:00+01:00,457.0,8948.0,43.0,,204.0,1931.0,,4734.0,3818.0,,43747.0,215.0,116.0,,,2753.0
2023-01-29 19:00:00+01:00,456.0,8997.0,43.0,,204.0,2652.0,,5037.0,4045.0,,43773.0,0.0,120.0,,,3407.0
2023-01-29 20:00:00+01:00,458.0,8913.0,43.0,,204.0,1973.0,,4566.0,3708.0,,43779.0,0.0,121.0,,,4034.0
2023-01-29 21:00:00+01:00,459.0,8726.0,43.0,,204.0,629.0,,3890.0,2898.0,,43698.0,0.0,119.0,,,4555.0
2023-01-29 22:00:00+01:00,441.0,8657.0,43.0,,204.0,365.0,,3390.0,2559.0,,42670.0,0.0,118.0,,,4689.0
2023-01-29 23:00:00+01:00,424.0,8308.0,43.0,,204.0,,453.0,3085.0,2036.0,,42516.0,0.0,123.0,,,5022.0
2023-01-30 00:00:00+01:00,424.0,6526.0,43.0,,204.0,,1214.0,3019.0,2218.0,,42636.0,0.0,122.0,,,5381.0
2023-01-30 01:00:00+01:00,423.0,5542.0,44.0,,204.0,,1494.0,2664.0,1544.0,,42505.0,0.0,125.0,,,5849.0
2023-01-30 02:00:00+01:00,424.0,5490.0,45.0,,204.0,,2006.0,2565.0,1128.0,,42524.0,0.0,121.0,,,6403.0
2023-01-30 03:00:00+01:00,423.0,5405.0,45.0,,204.0,,2705.0,2519.0,855.0,,42517.0,0.0,123.0,,,6565.0
2023-01-30 04:00:00+01:00,425.0,5368.0,46.0,,204.0,,2879.0,2587.0,802.0,,42645.0,0.0,124.0,,,6431.0
2023-01-30 05:00:00+01:00,426.0,5299.0,46.0,,204.0,,2678.0,2845.0,1151.0,,42647.0,0.0,121.0,,,6624.0
2023-01-30 06:00:00+01:00,445.0,6583.0,46.0,,204.0,,1084.0,3315.0,2797.0,,42697.0,0.0,119.0,,,6947.0
2023-01-30 07:00:00+01:00,460.0,8386.0,46.0,,204.0,636.0,,4185.0,3862.0,,42601.0,0.0,115.0,,,7006.0
2023-01-30 08:00:00+01:00,457.0,8943.0,42.0,,204.0,1357.0,,4873.0,4474.0,,42621.0,526.0,118.0,,,6553.0
2023-01-30 09:00:00+01:00,456.0,8950.0,51.0,,203.0,1533.0,,5376.0,4199.0,,42543.0,1915.0,119.0,,,6358.0
2023-01-30 10:00:00+01:00,455.0,8987.0,52.0,,203.0,1010.0,,5260.0,4526.0,,42081.0,3849.0,121.0,,,6026.0
2023-01-30 11:00:00+01:00,454.0,8830.0,51.0,,204.0,596.0,,4985.0,3400.0,,42134.0,5032.0,135.0,,,5730.0
2023-01-30 12:00:00+01:00,454.0,8290.0,51.0,,204.0,1044.0,,4551.0,2917.0,,41824.0,5808.0,117.0,,,5669.0
2023-01-30 13:00:00+01:00,450.0,7276.0,51.0,,204.0,1106.0,,4126.0,2875.0,,41799.0,5987.0,115.0,,,5538.0
2023-01-30 14:00:00+01:00,449.0,7336.0,49.0,,204.0,1072.0,,3973.0,2877.0,,41884.0,5625.0,127.0,,,5580.0
2023-01-30 15:00:00+01:00,455.0,7493.0,47.0,,204.0,409.0,,4047.0,3358.0,,41926.0,4139.0,116.0,,,5333.0
2023-01-30 16:00:00+01:00,453.0,8105.0,43.0,,204.0,1553.0,,4445.0,4360.0,,41976.0,1965.0,118.0,,,4479.0
